"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1995,1996,1997,1998,1999,1999Q1,1999Q2,1999Q3,1999Q4,2000,2000Q1,2000Q2,2000Q3,2000Q4,2001,2001Q1,2001Q2,2001Q3,2001Q4,2002,2002Q1,2002Q2,2002Q3,2002Q4,2003,2003Q1,2003Q2,2003Q3,2003Q4,2004,2004Q1,2004Q2,2004Q3,2004Q4,2005,2005Q1,2005Q2,2005Q3,2005Q4,2006,2006Q1,2006Q2,2006Q3,2006Q4,2007,2007Q1,2007Q2,2007Q3,2007Q4,2008,2008Q1,2008Q2,2008Q3,2008Q4,2009,2009Q1,2009Q2,2009Q3,2009Q4,2010,2010Q1,2010Q2,2010Q3,2010Q4,2011,2011Q1,2011Q2,2011Q3,2011Q4,2012,2012Q1,2012Q2,2012Q3,2012Q4,2013,2013Q1,2013Q2,2013Q3,2013Q4,2014,2014Q1,2014Q2,2014Q3,2014Q4,2015,2015Q1,2015Q2,2015Q3,2015Q4,2016,2016Q1,2016Q2,2016Q3,2016Q4,2017,2017Q1,2017Q2,2017Q3,2017Q4,2018,2018Q1,2018Q2,2018Q3,2018Q4,2019,2019Q1,2019Q2,2019Q3,2019Q4,2020,2020Q1,2020Q2,2020Q3,2020Q4,2021,2021Q1,2021Q2,2021Q3,2021Q4,2022,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","Value","6.76899186167091","6.71238230703635","5.77151343468523","6.23871054385705","6.3737320025953",,,,,"6.06547154475571",,,,,"5.04463810906713",,,,,"4.94114788426903",,,,,"4.42369027540026",,,,,"4.28412545322139",,,,,"3.96016008185423",,,,,"3.46088228731574",,,,,"3.17804222626648",,,,,"3.46749457715256",,,,,"2.90231888524661",,,,,"3.66315331561121",,,,,"3.6135876768669",,,,,"4.08908012229537",,,,,"3.82401826342886",,,,,"3.54553524373419",,,,,"3.75431503405237",,,,,"3.95300570935555",,,,,"4.89686399238683",,,,,"5.19200108290059",,,,,"5.8687635583353",,,,,"6.02795765188445",,,,,"5.51970885047675",,,,,"5.50159940412875",,,,,,
"World","001","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","Value",,,,,,"6.03296977540481","5.62710276209759","6.24703597734313","6.3737320025953",,"6.33728931899953","5.99669544615169","6.42629003952547","6.06547154475571",,"5.51261049265488","5.35536681902934","5.40122752971555","5.04463810906713",,"4.38383309783072","5.33734630809716","5.13459162791226","4.94114788426903",,"4.50882517261746","4.12937149779197","4.34227673298201","4.42369027540026",,"4.46383432637949","4.32902807282659","4.05844212762245","4.28412545322139",,"4.25323266443935","4.13064749726949","4.12026776934865","3.96016008185423",,"3.6388409164486","3.46569161915714","3.33950134421385","3.46088228731574",,"3.13808645444347","3.06002104649682","2.94803090456063","3.17804222626648",,"3.36544627877119","3.56407673568134","3.53070424841898","3.46749457715256",,"2.7873972672806","3.01632754106575","3.1586971580544","2.90231888524661",,"2.98782223483843","3.19398216923987","3.4971335108245","3.66315331561121",,"3.62535839205794","3.72824018696514","3.69534959110487","3.6135876768669",,"3.85562729544802","3.95465358071566","4.27105818663443","4.08908012229537",,"3.88383304011413","3.84482230429122","3.80090301286482","3.82401826342886",,"3.58162417063653","3.66206692779859","3.569881308113","3.54553524373419",,"3.82761602402442","3.56523908653224","3.4884025029342","3.75431503405237",,"3.65989976115285","4.0790975251906","4.19014881034671","3.95300570935555",,"4.52514053068874","4.61978829231892","4.51512904386693","4.89686399238683",,"4.6353998865839","4.86058719382767","4.968064437844","5.19200108290059",,"5.3065063252134","5.5054111246475","5.57302330627869","5.8687635583353",,"5.88702172060318","5.71777477239087","5.83105245719675","6.02795765188445",,"5.85045175490838","5.62692060863687","5.67805989616173","5.51970885047675",,"5.37797523071578","5.14813103517829","5.23792180190737","5.50159940412875","5.46583246177174",
"Advanced Economies","110","Allocated Reserves, Claims in pounds sterling, US Dollars","RAXGFXARGBP_USD","Value","16014066000","25989439000","24683696000","26120274000","30518030095.704",,,,,"31081132926.2323",,,,,"30127175115.7278",,,,,"36209914076.9922",,,,,"36509786865.7376",,,,,"48483657051.2875",,,,,"49890124228.7233",,,,,"64792670270.1868",,,,,"76114783099.9422",,,,,"59133192746.4706",,,,,"67810482251.3832",,,,,"68188848487.9904",,,,,"76750603305.9453",,,,,"99602971258.7568",,,,,"102526733724.704",,,,,"100854319153.287",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Allocated Reserves, Claims in pounds sterling, US Dollars","RAXGFXARGBP_USD","Value",,,,,,"26218230290.7905","27620338891.0157","29165473000","30518030095.704",,"29834838928.6298","29023984926.0221","29887540731.2128","31081132926.2323",,"30898397861.4542","28934778755.0233","30131505601.3657","30127175115.7278",,"29863034433.8551","32936599192.4573","34893111162.1185","36209914076.9922",,"31438101470.5831","32852366118.1721","32175014149.0076","36509786865.7376",,"37905548843.7238","38517785460.0248","43674266366.2701","48483657051.2875",,"50270598687.4161","48624273636.0757","49195391786.3366","49890124228.7233",,"53032147822.8316","57253071016.6299","59172276117.4138","64792670270.1868",,"65864266700.1577","71067106313.6083","77444235158.7572","76114783099.9422",,"78913037071.3073","78244173911.6711","71922772473.5474","59133192746.4706",,"57088831972.3716","65004910486.013","65654134571.7864","67810482251.3832",,"67606099916.2628","63507866587.5095","67746038814.0666","68188848487.9904",,"70416129806.9902","72470701995.5588","74455273897.9982","76750603305.9453",,"85128221744.413","79351652988.5373","98698560856.9521","99602971258.7568",,"95617748586.4407","94401061079.7831","101347558828.656","102526733724.704",,"99781519364.7613","103972408459.261","101292475136.441","100854319153.287",,"109447949228.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","Value",,,,,"17.8987905769332",,,,,"18.292493005079",,,,,"19.1838658587332",,,,,"23.6501120285967",,,,,"25.0329182368264",,,,,"24.6797470282133",,,,,"23.8898273226291",,,,,"24.9947170194406",,,,,"26.1336234272393",,,,,"26.2145789931135",,,,,"27.7048387619536",,,,,"25.7620385125891",,,,,"24.449233345932",,,,,"24.0723258299364",,,,,"24.2141652291341",,,,,"21.2149974349239",,,,,"19.1478655061473",,,,,"19.1382214143324",,,,,"20.1681872659872",,,,,"20.6743615239497",,,,,"20.5884468351825",,,,,"21.2890710061455",,,,,"20.5927176326308",,,,,"20.3679935783128",,,,,,
"World","001","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","Value",,,,,,"18.1221470370837","17.5747412726491","18.3276090601898","17.8987905769332",,"17.5049809217035","17.5148399196501","16.9736401606005","18.292493005079",,"17.7075260401291","17.6308769559788","18.9026204535229","19.1838658587332",,"19.6719639564407","21.3947850690859","22.4275702423907","23.6501120285967",,"24.5198755976566","24.9725534045951","24.4505404660169","25.0329182368264",,"23.4357359191206","23.3089316293129","23.7675337033369","24.6797470282133",,"24.900793281562","24.5504996531689","24.1256390955447","23.8898273226291",,"24.371011794571","24.6349656029338","24.306066574666","24.9947170194406",,"25.0660441291574","25.1672632686652","26.0100958821273","26.1336234272393",,"26.5466123252614","26.615386018833","25.319996651837","26.2145789931135",,"25.8181537768489","27.5702190718234","28.0306569491471","27.7048387619536",,"27.0618607924161","26.0186367945185","26.3929665005539","25.7620385125891",,"26.1982976815742","26.4912959695797","25.3497954583243","24.449233345932",,"24.608950094613","24.8013872516999","24.0411409260869","24.0723258299364",,"23.4043504969928","23.6828911620083","23.949007003236","24.2141652291341",,"23.2672964602697","22.9693534790949","21.5772966891933","21.2149974349239",,"20.0225155637768","19.8982714080363","19.7927656202912","19.1478655061473",,"19.5522149910252","19.4109830439845","19.6765807203279","19.1382214143324",,"19.2851954548811","19.9587792132874","20.0673626883077","20.1681872659872",,"20.3647870404768","20.2621676892182","20.4794412872194","20.6743615239497",,"20.2808610711062","20.5602533468205","20.2602386941575","20.5884468351825",,"20.0757375478329","20.1853163305853","20.5915583805939","21.2890710061455",,"20.5001106427872","20.5831792931613","20.5236249000854","20.5927176326308",,"19.988850704944","19.6669741102722","19.5098849837308","20.3679935783128","19.7718552321926",
"Advanced Economies","110","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","Value","81.9601327809344","89.2924997880596","89.8976223908903","90.0563827990241","89.6650865880441",,,,,"90.5490212852785",,,,,"89.5519301843303",,,,,"88.3234384158832",,,,,"87.7790698572988",,,,,"87.8597726897809",,,,,"87.3411193302414",,,,,"87.6528370664588",,,,,"88.3107108096589",,,,,"87.8845134454678",,,,,"87.0921068740742",,,,,"87.3537619689837",,,,,"88.4335395213105",,,,,"88.6614092931985",,,,,"88.7155334548945",,,,,"88.7498865661554",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","Value",,,,,,"90.1229534398094","89.8527836615023","89.861573324477","89.6650865880441",,"89.5260748051971","89.8721090364099","90.1026249031373","90.5490212852785",,"90.2754854393657","90.1250920979926","90.1278660511524","89.5519301843303",,"89.1405093466134","88.41203540691","88.4553924299521","88.3234384158832",,"88.1501512407256","88.1927618966313","87.9833661793664","87.7790698572988",,"88.0753916892824","87.8125650905167","87.7934319374567","87.8597726897809",,"87.4955120531077","87.32515695042","87.2845697154056","87.3411193302414",,"87.2707091865521","87.2854875575553","87.5062108557086","87.6528370664588",,"87.7844439230243","88.0077275473588","88.4063143496714","88.3107108096589",,"88.1009058985834","87.7891004896732","88.026897209106","87.8845134454678",,"87.3949850849278","87.4143489927696","87.3921835146645","87.0921068740742",,"87.1237022227429","87.3941408236727","87.4039612501901","87.3537619689837",,"86.885791029647","87.0653570686217","87.9509545091458","88.4335395213105",,"88.1736909820115","88.6050261263724","88.7329006800282","88.6614092931985",,"88.6214941508958","88.573692413004","88.7147255281257","88.7155334548945",,"88.8166292347712","88.7900846833313","88.5793045975885","88.7498865661554",,"89.021447632083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.19859488683013",,,,,"1.59429908650036",,,,,"1.57908644555377",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.19859488683013",,"1.47953080640057","1.58598567289407","1.61356039910777","1.59429908650036",,"1.70049256657278","1.74226855851846","1.67322029662305","1.57908644555377",,"1.52786157871855",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.853682667011398",,,,,"1.55195964607939",,,,,"1.62696463147281",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.853682667011398",,"1.03431293525742","1.56570112919467","1.62600169995513","1.55195964607939",,"1.57249453909972","1.67519968454595","1.72163209141173","1.62696463147281",,"1.54552135264197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","Value",,,,,"18.1056990950606",,,,,"18.4126312054072",,,,,"19.010702446621",,,,,"23.3333437438903",,,,,"23.178025337095",,,,,"22.9727960937005",,,,,"21.3590777808427",,,,,"22.3634141039663",,,,,"24.3986945066795",,,,,"23.453027078268",,,,,"25.51910576761",,,,,"23.9740640542889",,,,,"22.3641521847642",,,,,"24.3754311052879",,,,,"24.7946559661876",,,,,"22.6461131459753",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","Value",,,,,,"18.727730364901","18.3182841889983","18.8998567048565","18.1056990950606",,"17.2413871815118","17.2520556030031","16.9324122229163","18.4126312054072",,"17.4804171979409","17.4873846778493","18.8892800943671","19.010702446621",,"19.8526320705198","21.8448007242852","22.1510208255725","23.3333437438903",,"23.8266271897843","24.2660514872479","22.9802830291479","23.178025337095",,"20.982957649948","20.8266598671979","21.3954202260732","22.9727960937005",,"22.760299571702","21.6645411086964","21.5369056494376","21.3590777808427",,"21.7502301091631","22.034291025425","21.6382036375915","22.3634141039663",,"22.4949978529854","22.783053857242","23.6559854414306","24.3986945066795",,"25.3898505674803","24.9993308665579","23.1945504414272","23.453027078268",,"22.5187254425177","24.9122853074198","25.7057413744493","25.51910576761",,"25.4039218845302","24.7058024687334","24.78664881418","23.9740640542889",,"25.1334614158736","25.1128211112635","23.6602719592057","22.3641521847642",,"22.9599995597237","24.3827933161964","23.9523412105049","24.3754311052879",,"23.654205480714","24.0636429954096","24.5129754659987","24.7946559661876",,"24.5786116118576","24.3680307140492","22.8046140208331","22.6461131459753",,"21.597968472274",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","Value","7.04462956083646","7.11431379928022","6.25407940194294","7.11470471379135","7.25247573178017",,,,,"7.28270848580316",,,,,"6.07438829484668",,,,,"5.39234974176814",,,,,"5.15477947365607",,,,,"4.94583870551139",,,,,"4.72553852599816",,,,,"4.22828188981865",,,,,"3.93804145535441",,,,,"4.22685607591977",,,,,"3.87893227475003",,,,,"4.41465406726889",,,,,"4.34443091018835",,,,,"5.00131589821575",,,,,"4.54147408524347",,,,,"4.5077237160941",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Shares of Allocated Reserves, Shares of Japanese yen, Percent","RAXGFXARJPYRT_PT","Value",,,,,,"6.70796444594373","6.35869775453246","7.10213137967396","7.25247573178017",,"7.23102160950708","6.92355267582609","7.59537708055058","7.28270848580316",,"6.73469601023591","6.60441149171003","6.60890951357332","6.07438829484668",,"5.24181196340265","5.76733528996855","5.59652821645359","5.39234974176814",,"4.87412433493775","4.51460855390751","5.00884925793997","5.15477947365607",,"5.03844602784682","4.86736809234122","4.59462631050673","4.94583870551139",,"4.90878328160991","4.84057284516607","4.91660024092608","4.72553852599816",,"4.65096099229029","4.3657015079237","4.24998647989394","4.22828188981865",,"3.94093335358719","3.92715319271674","3.81601501271095","3.93804145535441",,"4.10322041979374","4.22199852409835","4.1978214913457","4.22685607591977",,"3.88696437740838","4.20859052572216","4.32114032487731","3.87893227475003",,"3.95737403034184","3.9171687734536","4.402679327207","4.41465406726889",,"4.31894273308095","4.25958641189375","4.22371040920398","4.34443091018835",,"4.63034557147296","4.78097901085287","5.14734804019538","5.00131589821575",,"4.76379722701516","4.63069570802097","4.58791481987356","4.54147408524347",,"4.57335278952238","4.83834001641744","4.62626582274132","4.5077237160941",,"4.72761438789684",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Allocated Reserves, Claims in other currencies, US Dollars","RAXGFXAROC_USD","Value","6106422730","7211527000","8013365000","8100112528.7132","5046973448",,,,,"5954735346.00045",,,,,"4998938741.86648",,,,,"7148799791.24446",,,,,"11668765585.7385",,,,,"10153807687.6585",,,,,"13087247915.515",,,,,"18593420129.8231",,,,,"24262822792.0868",,,,,"32209234625.3634",,,,,"60908411980.7144",,,,,"102429188066.083",,,,,"155977672366.392",,,,,"95726997172.5963",,,,,"87465595268.7532",,,,,"95185837385.1929",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Allocated Reserves, Claims in other currencies, US Dollars","RAXGFXAROC_USD","Value",,,,,,"4649554288.88","4447280228.35","4412298123.99","5046973448",,"4366947551.32","5113197207.34554","5794058101.93","5954735346.00045",,"5697148562.92559","6258226616.16027","5791252451.76","4998938741.86648",,"5392802876.03194","6892458330.36811","6923612942.41292","7148799791.24446",,"7725174611.05696","9443444986.56319","10762313359.1218","11668765585.7385",,"12446764598.806","12430737070.0071","12781016743.7582","10153807687.6585",,"10844961319.9485","11589827039.672","11589354073.6929","13087247915.515",,"14789886093.8675","15827054362.6237","16545895709.931","18593420129.8231",,"26856212611.0265","27843417741.7634","30520508176.5281","24262822792.0868",,"33166881077.6792","33444534663.4801","31378229224.4196","32209234625.3634",,"34755558537.6158","38693895408.8171","58862982150.1886","60908411980.7144",,"77795397360.0385","81521089415.785","88884569636.3728","102429188066.083",,"123956180390.877","123926784506.379","131153602131.757","155977672366.392",,"160753162050.617","163550549354.394","179083291881.968","95726997172.5963",,"94301806758.4003","94957293563.8503","96772208491.834","87465595268.7532",,"92775331187.6174","97476128012.5362","98834079454.9566","95185837385.1929",,"94336188332.2823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Allocated Reserves, US Dollars","RAXGFXAR_USD","Value","266866844372","313268223900","359295997200","355477927226.461","366903198618",,,,,"408040772854.514",,,,,"443928293602.647",,,,,"509511802398.403",,,,,"656948871948.783",,,,,"818514528701.233",,,,,"1009362546852.3",,,,,"1320571663111.34",,,,,"1939642919926.47",,,,,"1984857953896.76",,,,,"2123130817236.62",,,,,"2409282305544.57",,,,,"2582932390102.84",,,,,"2770888534977.87",,,,,"2799671186525.6",,,,,"3345416931900.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Allocated Reserves, US Dollars","RAXGFXAR_USD","Value",,,,,,"338194409931.76","352451806080.19","355665966382.78","366903198618",,"379997341807.01","375982566642.022","389831865632.127","408040772854.514",,"416710713245.266","432464522132.618","452019582891.893","443928293602.647",,"445985614468.816","475872945620.775","486539967190.286","509511802398.403",,"539987464452.527","577566195890.412","598995959043.515","656948871948.783",,"690676759194.763","703281880920.484","731429290942.318","818514528701.233",,"860865674068.127","902716034835.822","942650829180.384","1009362546852.3",,"1085165904674.63","1142189193583.32","1212607823097.62","1320571663111.34",,"1478446803079.58","1643090000100.54","1760679046711.65","1939642919926.47",,"2103710026529.05","2188073317166.28","2170667362178.85","1984857953896.76",,"1904322876838.93","1980320301836.16","2047744180135.85","2123130817236.62",,"2159135055337.65","2184118430564.53","2354303886949.3","2409282305544.57",,"2544372412857.87","2636932672094.4","2612863108132.46","2582932390102.84",,"2634516856115.75","2661882674119.84","2735990762479.21","2770888534977.87",,"2787156370636.81","2777803950062.07","2807943428814.07","2799671186525.6",,"3477127026252.97","3521080068304.55","3475609859917.67","3345416931900.71",,"3217662629295.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Unallocated Reserves, US Dollars","RAXGFXUR_USD","Value","185537734131.567","230594814221.613","240257846972.979","258647604457.479","286264339393.794",,,,,"303017391417.629",,,,,"349383281038.023",,,,,"443067501246.473",,,,,"585236516768.58",,,,,"841077780748.55",,,,,"1212023347846.32",,,,,"1650487046199.59",,,,,"2294388155469.25",,,,,"2831530946293.04",,,,,"3217001102403.31",,,,,"3711303724212.34",,,,,"4159220321150.5",,,,,"4439905014168.5",,,,,"5036074811030.9",,,,,"4366094370071.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Unallocated Reserves, US Dollars","RAXGFXUR_USD","Value",,,,,,"267731974847.927","268968187673.59","280567077570.212","286264339393.794",,"289500036857.141","291615078592.673","289397724740.461","303017391417.629",,"307326144680.576","305843936002.124","322822922427.494","349383281038.023",,"367895240823.738","388166473991.643","402825281827.263","443067501246.473",,"482000420768.664","521576695679.276","573395430082.967","585236516768.58",,"633072788494.813","674610842676.238","721603181007.879","841077780748.55",,"981225249415.758","1046554729101.68","1136500315637.3","1212023347846.32",,"1318142999096.18","1445760235972.9","1534410589020.48","1650487046199.59",,"1788890644757.63","1957272260026.01","2121884497771.89","2294388155469.25",,"2551478752421.19","2716745109211.55","2841894288169.84","2831530946293.04",,"2768399750050.69","2938605603054.13","3075213060788.33","3217001102403.31",,"3258193165318.53","3261482801152.03","3484788303415.63","3711303724212.34",,"3943473426937.44","4162206673881.16","4167818681009.26","4159220321150.5",,"4322741061954.35","4284648439519.66","4355018116996.87","4439905014168.5",,"4596603154744.39","4648314131715","4833098811917.75","5036074811030.9",,"4467288873393.46","4525529527248.61","4419317008451.06","4366094370071.34",,"4266539966910.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","Value","58.9885374844622","57.6005725599522","59.9272276697034","57.883593644403","56.1729077557702",,,,,"57.3850063689508",,,,,"55.9588827131035",,,,,"53.4875994522289",,,,,"52.8865399573831",,,,,"49.3202170220107",,,,,"45.4384152371347",,,,,"44.4478481348359",,,,,"45.8107861134484",,,,,"41.2105001283959",,,,,"39.7580218838448",,,,,"39.3635886144102",,,,,"38.3102029978002",,,,,"38.4269569790401",,,,,"35.7294785639893",,,,,"43.3821179908689",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Percent","RAXGFXARRT_PT","Value",,,,,,"55.8144385897185","56.7171654634336","55.9018381335532","56.1729077557702",,"56.7586003944062","56.318737689652","57.3932395110005","57.3850063689508",,"57.5537983575895","58.5750464277754","58.3369626457924","55.9588827131035",,"54.7974081917069","55.0753744353744","54.7064288522348","53.4875994522289",,"52.8369731443203","52.5469618482078","51.0918081281552","52.8865399573831",,"52.1757881164337","51.0403944281455","50.3381242375558","49.3202170220107",,"46.7330718095066","46.3104485809014","45.3382541009563","45.4384152371347",,"45.1529931492367","44.134911623029","44.1426900434437","44.4478481348359",,"45.249284063335","45.6367965606546","45.3483639492076","45.8107861134484",,"45.1906491105489","44.6106894681145","43.3045519156429","41.2105001283959",,"40.7540320471909","40.2592017063597","39.9719162943168","39.7580218838448",,"39.8560871225212","40.1079391903262","40.3196902907978","39.3635886144102",,"39.2175226675569","38.7833303292308","38.5339290263787","38.3102029978002",,"37.8671724857736","38.3195962211015","38.5839421298449","38.4269569790401",,"37.7471173195191","37.4058683079456","36.748173094056","35.7294785639893",,"43.7681897596489","43.7585547862348","44.0233319176496","43.3821179908689",,"42.9927248485528",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.76438814391551",,,,,"2.08773950960306",,,,,"1.61314056723839",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Australian dollars, Percent","RAXGFXARAUDRT_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.76438814391551",,"1.87791578727458","1.80972084443063","1.76483367258934","2.08773950960306",,"1.70918364206103","1.70811674734894","1.69030863103725","1.61314056723839",,"1.59016325065391",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.10989475203312",,,,,"2.16695861506223",,,,,"1.87836851568164",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of Canadian dollars, Percent","RAXGFXARCADRT_PT","Value",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.10989475203312",,"2.22288280637699","2.06876152706939","2.08683301248746","2.16695861506223",,"1.90827105279064","2.01361284287622","1.86365998465152","1.87836851568164",,"1.89248743952071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","Value",,,,,"17.3276390935329",,,,,"17.9656708860209",,,,,"19.6230284345239",,,,,"24.4498254962417",,,,,"29.4546290614985",,,,,"28.5094559544256",,,,,"28.4884291892561",,,,,"28.9823107621646",,,,,"28.0864362737543",,,,,"29.3098241568683",,,,,"30.2368806452292",,,,,"27.7994125665433",,,,,"26.9194393110577",,,,,"23.7098296974009",,,,,"23.5042952102279",,,,,"19.7377035641381",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Emerging and Developing Economies","200","Shares of Allocated Reserves, Shares of euro, Percent","RAXGFXAREURORT_PT","Value",,,,,,"16.5083893889037","15.6311982835649","16.7692176560494","17.3276390935329",,"18.2129385668674","18.2598484476423","17.0874061859233","17.9656708860209",,"18.3020834137833","17.988693794578","18.9359689822793","19.6230284345239",,"19.2138616643884","20.2461775630463","23.1409769055573","24.4498254962417",,"26.1954853190178","26.6670060823052","28.0370550296438","29.4546290614985",,"29.6082244385218","29.3961741708634","29.4289563856178","28.5094559544256",,"29.4547951307608","30.383094239772","29.1187843677243","28.4884291892561",,"28.8429642768606","28.956607148964","28.554897056319","28.9823107621646",,"28.6138654023217","28.1788021436273","28.8683794470205","28.0864362737543",,"27.801251275083","28.2724524784756","27.4638610166649","29.3098241568683",,"29.5901112661535","30.6751376001976","30.7658565892583","30.2368806452292",,"28.9837265926763","27.5808524433978","28.2713664051035","27.7994125665433",,"27.36777029095","27.9882030465424","27.2759964283457","26.9194393110577",,"26.5310559783099","25.3010014153006","24.1475506557097","23.7098296974009",,"23.1090537795301","23.2318437616554","23.2699022025441","23.5042952102279",,"21.955806200542","21.572467324861","20.3630047995231","19.7377035641381",,"18.2960665162575",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Advanced Economies","110","Allocated Reserves, Claims in Deutsche mark, US Dollars","RAXGFXARDEM_USD","Value","130499001000","142454489000","140002275000","130543871000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
